853.3620848338928;485483.89855469874
707.0401471737626;333269.8464769973
553.200906198029;204020.16174554697
897.0765150654008;536496.8492545895
971.6645216139013;629420.6283754478
225.34507431790817;33852.93501289571
266.45939539001296;47333.07292774084
109.82439431377999;8040.26505759242
281.09955509492914;52677.30658304474
714.6990251794597;340529.1310616466
952.9328109565538;605386.628131706
729.2533190557743;354539.6022359087
875.951365908853;511526.5302917235
365.2961605123707;88960.18992338648
716.7462234648851;342482.76590078336
201.79107349194746;27145.758227355025
401.8022273755441;107629.35328263229
371.47440850250445;91994.82411485702
171.99309008802055;19720.41535868397
53.19674634992311;1885.9292148120385
357.69133411678735;85294.72700149813
122.9013002183853;10069.153063579784
390.55695536920445;101689.15692484182
771.0675549208308;396362.78283439233
414.12493141441774;114332.3058793308
638.7303660724135;271983.65369533293
366.22681758599606;89414.05461277762
609.5913968445226;247733.78073790413
516.6210896755481;177930.90019836716
452.1558776315092;136295.95845114687
790.6685986463907;416770.5552569649
491.2589372429106;160889.5622806893
385.2936473615555;98966.79646478045
938.9268473490479;587721.7497818816
980.7611130212307;641260.9072097621
294.5052859949051;57821.57565262722
518.0494829267632;178916.1778404578
775.7639214318784;401205.77453024377
996.9995928536487;662671.4587668941
336.7609389939486;75604.62002139066
958.2942178192909;612217.8719372577
813.255401229217;440922.2317523298
349.1157252848126;81253.85976076049
789.1477488924111;415168.7797213066
897.6109715078491;537136.3041141764
152.69194069932323;15542.552503017092
197.7578653065333;26071.448860397973
92.06490103400799;5649.964001601123
649.6981789709479;281404.4825054439
627.4315396229728;262446.2246091027
630.0211660950858;264617.1131518745
180.16680478560986;21639.385031104033
653.921613497424;285074.9843993829
206.77016021394357;28501.93276993326
411.81180876230417;113058.64389072038
470.7429263726798;147731.93515327616
945.156969237274;595547.1309985261
63.925196457812916;2723.6204947799847
601.4756079362821;241181.2712948801
121.26748588899994;9803.202089225868
961.1693257505627;615896.9818425275
179.6225034548855;21508.82916493357
546.8159042121445;199337.75539956344
19.89457368780578;263.1960414796894
649.5959266376569;281315.91193615744
388.9103938676035;100833.52963883632
81.57177972326602;4435.303498147356
336.93211650744604;75681.50075612479
583.669492638002;227112.71775753514
721.2062432016734;346758.2968220475
187.6218067067751;23467.294901276317
235.83604772511302;37078.427604401186
199.13922153752682;26436.953036381456
732.2153353564399;357425.53155409585
995.6252015202159;660845.694601447
519.0237706484791;179589.78299877665
324.4170290298646;70163.605816376
281.24286921651174;52731.03432342395
759.506356615222;384565.9371592858
566.8134593402428;214184.3317928354
891.7970242002481;530200.6215816119
868.5543431680597;502923.7646907331
359.1348202442861;85984.54607459714
917.0545423512316;560658.6890980179
89.66637761877982;5359.372850182413
214.82130897875194;30764.79652756294
960.747773825522;615356.856607131
228.52115052465626;34813.94415807507
243.94606127548414;39672.45387454818
238.32270318883653;37864.47390348951
696.1074547372966;323043.05902722495
172.89941731987713;19928.805673035353
401.5705220712279;107505.25613103902
965.454819981937;621401.3396175696
609.0812514179636;247319.31388591506
8.206530517027023;44.23142875126388
929.6350022033685;576146.8248811046
196.23573775741832;25671.64318213217
662.2774325114639;292406.93174265104
200.73729813395835;26862.97524141445
